source,target,correlation,abs_correlation,pairwise_n,p_value,sign
T13,V15,-0.04695316245935469,0.04695316245935469,91,0.6585205140487052,negative
E10,S07,0.04692049410429527,0.04692049410429527,91,0.6587432942609707,positive
T08,T15,0.04691743467424862,0.04691743467424862,91,0.6587641594161827,positive
T07,V06,-0.04687599566834489,0.04687599566834489,91,0.659046797017483,negative
T02,T10,0.046761200511446104,0.046761200511446104,91,0.6598300152130884,positive
T03,E09,-0.04665304709238758,0.04665304709238758,91,0.6605682539841877,negative
E06,V08,-0.046501903741876884,0.046501903741876884,91,0.6616004795395722,negative
T01,S05,-0.04618245985151789,0.04618245985151789,91,0.6637841845897087,negative
S08,S11,-0.04604251808754303,0.04604251808754303,91,0.6647417068767656,negative
T03,S10,-0.045933890885955585,0.045933890885955585,91,0.665485336799913,negative
E10,S13,0.04584846754084114,0.04584846754084114,91,0.6660703472379258,positive
S10,V10,-0.045630859185793037,0.045630859185793037,91,0.6675615111739235,negative
T03,T04,-0.04560660124888492,0.04560660124888492,91,0.6677278190841767,negative
T07,T10,-0.045430289658649904,0.045430289658649904,91,0.668937060161162,negative
E07,E08,-0.04540005817309593,0.04540005817309593,91,0.6691444890946658,negative
S13,V12,0.04528836887002095,0.04528836887002095,91,0.6699110441148278,positive
S08,S14,0.045244201641586976,0.045244201641586976,91,0.6702142695192576,positive
T02,T07,0.04498082501039119,0.04498082501039119,91,0.6720235490814848,positive
E05,E08,0.04496037593086695,0.04496037593086695,91,0.6721641034329909,positive
T09,T15,-0.044848513833330106,0.044848513833330106,91,0.6729331737109979,negative
S01,V11,-0.04475359040470787,0.04475359040470787,91,0.6735860517538971,negative
E12,V05,-0.044640652646247725,0.044640652646247725,91,0.6743631463376553,negative
T07,T08,0.044561257015527725,0.044561257015527725,91,0.674909651019985,positive
S08,V07,-0.044505776976803295,0.044505776976803295,91,0.675291637357011,negative
V09,V10,-0.04422752196532174,0.04422752196532174,91,0.677208693259356,negative
E04,S01,-0.044215858606526076,0.044215858606526076,91,0.6772890937315782,negative
T05,V10,-0.04364534179263784,0.04364534179263784,91,0.6812263047815496,negative
T09,V04,-0.043631324161467054,0.043631324161467054,91,0.6813231503474935,negative
T05,T13,-0.043367448578051915,0.043367448578051915,91,0.6831471863023852,negative
T15,E10,-0.043331249156332984,0.043331249156332984,91,0.683397556451225,negative
T10,S12,-0.043307023989402546,0.043307023989402546,91,0.6835651268311984,negative
T02,S02,-0.043064277876395746,0.043064277876395746,91,0.6852450957175631,negative
E14,V15,0.04293850576590915,0.04293850576590915,91,0.6861161273637446,positive
E02,E06,0.04285879256618363,0.04285879256618363,91,0.686668391549192,positive
T14,V04,-0.04284986020861903,0.04284986020861903,91,0.6867302864230449,negative
E14,V01,-0.04276918421561017,0.04276918421561017,91,0.687289407077066,negative
E02,S04,0.04236822411710027,0.04236822411710027,91,0.6900707292784365,positive
T07,E15,-0.04230939270187818,0.04230939270187818,91,0.6904791700459597,negative
E02,S10,-0.04229222259768734,0.04229222259768734,91,0.6905983912750373,negative
E06,E12,-0.042270290955736346,0.042270290955736346,91,0.6907506853851464,negative
T08,S13,-0.04195586999954968,0.04195586999954968,91,0.6929353859701779,negative
T12,V09,0.0419368201619371,0.0419368201619371,91,0.6930678314377535,positive
T01,S15,-0.041920054839764444,0.041920054839764444,91,0.6931844012647499,negative
S04,S07,-0.041872451063260485,0.041872451063260485,91,0.6935154307741941,negative
E04,S07,-0.041829456757479656,0.041829456757479656,91,0.6938144561462992,negative
T07,T12,-0.04182347488510388,0.04182347488510388,91,0.6938560637805529,negative
T09,V01,-0.041664177743699245,0.041664177743699245,91,0.6949644076603869,negative
T06,T10,-0.04148564649214692,0.04148564649214692,91,0.6962073389640713,negative
E09,S10,-0.04141693716445319,0.04141693716445319,91,0.6966859060731474,negative
S04,V04,0.04130789756791999,0.04130789756791999,91,0.6974456209960552,positive
E04,E15,0.041242697417837294,0.041242697417837294,91,0.6979000345420497,positive
E01,S06,0.04117647067183414,0.04117647067183414,91,0.6983617119950766,positive
T07,T15,-0.04115939260132936,0.04115939260132936,91,0.6984807838141283,negative
T03,T07,0.041115584829813666,0.041115584829813666,91,0.6987862539522688,positive
S12,S14,-0.041012202505522455,0.041012202505522455,91,0.699507325503758,negative
E10,S01,-0.04087923819002202,0.04087923819002202,91,0.700435117363625,negative
S09,V04,0.04084355585950888,0.04084355585950888,91,0.7006841746364545,positive
S15,V08,0.04075894315095226,0.04075894315095226,91,0.7012748849508195,positive
V02,V09,0.04075577209632008,0.04075577209632008,91,0.7012970266237549,positive
E10,S09,0.04074910484234127,0.04074910484234127,91,0.7013435810837725,positive
E02,V13,0.04068913078363038,0.04068913078363038,91,0.701762402711828,positive
T11,S09,0.04055135837626112,0.04055135837626112,91,0.7027248569106724,positive
V08,V11,0.04050022900643468,0.04050022900643468,91,0.7030821571590926,positive
V05,V10,0.04033199128288389,0.04033199128288389,91,0.704258284167071,positive
T05,V15,0.04018049189942469,0.04018049189942469,91,0.7053179910537167,positive
E03,S01,0.03993500817101422,0.03993500817101422,91,0.7070362919006881,positive
T02,V03,0.039818251346286526,0.039818251346286526,91,0.7078540649254466,positive
T05,V09,-0.03978972125195812,0.03978972125195812,91,0.7080539421245576,negative
T02,E09,-0.03971423907381307,0.03971423907381307,91,0.7085828533098474,negative
T15,V09,-0.03955218540866062,0.03955218540866062,91,0.70971884605619,negative
T03,S04,-0.039518435044615594,0.039518435044615594,91,0.7099555153157356,negative
E01,E03,0.03950748061468671,0.03950748061468671,91,0.7100323374920012,positive
S01,S10,0.039427779464324644,0.039427779464324644,91,0.7105913598067424,positive
S05,S12,-0.03936499849170438,0.03936499849170438,91,0.7110318121283602,negative
T10,V02,-0.03934897585692927,0.03934897585692927,91,0.7111442372885528,negative
T13,S01,-0.039212562683755,0.039212562683755,91,0.7121016501853024,negative
S03,V04,-0.03909722333346212,0.03909722333346212,91,0.7129115052072057,negative
T11,V13,0.03902983002069586,0.03902983002069586,91,0.7133848545882405,positive
T05,S06,0.038940971432125444,0.038940971432125444,91,0.7140091351117714,positive
T01,V04,-0.03832368241734789,0.03832368241734789,91,0.7183511060970003,negative
T14,E03,0.038127324861790206,0.038127324861790206,91,0.7197341565752526,positive
E06,S01,-0.03793571729134174,0.03793571729134174,91,0.7210846203698394,negative
S04,V03,0.03785742733900646,0.03785742733900646,91,0.7216366599344602,positive
E08,S08,-0.03779588390957433,0.03779588390957433,91,0.7220707162056219,negative
E07,V13,-0.03775245638330559,0.03775245638330559,91,0.7223770567680159,negative
E04,E06,0.0376816788117708,0.0376816788117708,91,0.7228764200672068,positive
T13,E06,0.037592487950341154,0.037592487950341154,91,0.7235058615236457,positive
T02,S07,-0.03757646760090552,0.03757646760090552,91,0.7236189404931882,negative
T05,S01,-0.03752215217376144,0.03752215217376144,91,0.7240023678020027,negative
T15,V12,-0.037518468517200934,0.037518468517200934,91,0.7240283741975734,negative
E01,E08,-0.03728674514669774,0.03728674514669774,91,0.725664955664705,negative
T02,T11,-0.03727375905864459,0.03727375905864459,91,0.7257567084127147,negative
S01,V12,-0.037145303584796056,0.037145303584796056,91,0.726664514288993,negative
T05,E14,0.03704750910207685,0.03704750910207685,91,0.7273558894282841,positive
E10,V02,0.03692389800765042,0.03692389800765042,91,0.7282300918297305,positive
S06,V12,0.03684763913202417,0.03684763913202417,91,0.7287695833350573,positive
E15,S09,-0.0368462978463915,0.0368462978463915,91,0.7287790734093822,negative
T11,E03,0.03672789977918109,0.03672789977918109,91,0.7296169428118139,positive
S06,V06,0.036669587392977744,0.036669587392977744,91,0.7300297197014796,positive
T10,S01,0.03661756461199741,0.03661756461199741,91,0.7303980391635239,positive
E05,S09,0.036584346019168865,0.036584346019168865,91,0.7306332576174567,positive
T11,V12,-0.03635545431490365,0.03635545431490365,91,0.732254699162627,negative
E09,V10,-0.03630267093297608,0.03630267093297608,91,0.7326287774294062,negative
E05,V14,-0.03620215870339719,0.03620215870339719,91,0.7333412848612199,negative
T14,S08,0.03592606906477514,0.03592606906477514,91,0.7352995797895593,positive
V02,V10,0.035885958253855633,0.035885958253855633,91,0.7355842255873433,positive
S14,V08,0.035823808200810006,0.035823808200810006,91,0.7360253430407342,positive
T04,E05,-0.03580545345466935,0.03580545345466935,91,0.7361556344242184,negative
T03,T06,0.035534228037701225,0.035534228037701225,91,0.7380817989530429,positive
S01,V01,0.035306487393096046,0.035306487393096046,91,0.7397003971656684,positive
T07,S02,-0.03493882818724558,0.03493882818724558,91,0.742315814949967,negative
T07,E06,-0.034901039495828165,0.034901039495828165,91,0.7425847988272996,negative
E04,E13,-0.034832091591603206,0.034832091591603206,91,0.7430756568659067,negative
E08,E13,0.03477374367334202,0.03477374367334202,91,0.7434911310846367,positive
E09,E12,0.0347372109878382,0.0347372109878382,91,0.7437513043879969,positive
E04,E12,0.03466442607345124,0.03466442607345124,91,0.744269739384164,positive
T11,V11,0.03440530479814323,0.03440530479814323,91,0.7461163411418156,positive
E10,E13,0.03409919120806279,0.03409919120806279,91,0.7482996764850209,positive
E09,S13,-0.033981394469454834,0.033981394469454834,91,0.749140384119671,negative
E13,E15,0.03397215329709089,0.03397215329709089,91,0.7492063501772205,positive
E14,S02,0.033906810036917825,0.033906810036917825,91,0.7496728399803617,positive
T15,V01,0.03383579922124095,0.03383579922124095,91,0.7501798929099476,positive
V02,V06,0.0336572543752135,0.0336572543752135,91,0.7514552613076767,positive
E05,V12,0.03346793784722889,0.03346793784722889,91,0.7528083024685269,positive
T13,S14,-0.03341749769118653,0.03341749769118653,91,0.7531689233453894,negative
T12,V01,-0.03340488494656049,0.03340488494656049,91,0.753259106186201,negative
E12,V12,-0.03328050082986453,0.03328050082986453,91,0.7541486466199259,negative
E13,V07,-0.03324332515484381,0.03324332515484381,91,0.7544145729909407,negative
T10,T15,0.033227539398690456,0.033227539398690456,91,0.7545275008874818,positive
T09,V05,0.03312265791662453,0.03312265791662453,91,0.7552779313034705,positive
E13,V04,-0.0329950856102803,0.0329950856102803,91,0.7561910213406149,negative
T05,E15,0.032991497432811635,0.032991497432811635,91,0.7562167083212578,positive
T04,S02,-0.03277141252818666,0.03277141252818666,91,0.7577927534940235,negative
T11,S04,0.03274405713760259,0.03274405713760259,91,0.7579887168991872,positive
T15,V13,0.032681638839785705,0.032681638839785705,91,0.7584359145896927,positive
S06,V03,-0.03231099489266683,0.03231099489266683,91,0.7610930359118154,negative
S01,V13,-0.03224059169409862,0.03224059169409862,91,0.761598065918095,negative
T09,E15,0.032226974931225096,0.032226974931225096,91,0.7616957558764229,positive
E03,S03,-0.03210121386617541,0.03210121386617541,91,0.7625981725374817,negative
T05,V04,0.03201449600136576,0.03201449600136576,91,0.7632206140026008,positive
T12,V12,-0.03194628628650072,0.03194628628650072,91,0.7637103138742818,negative
E03,V15,-0.03180071315223286,0.03180071315223286,91,0.7647557416664041,negative
E05,S08,0.03171891427033605,0.03171891427033605,91,0.7653433622536844,positive
T03,S11,0.03167402799083789,0.03167402799083789,91,0.7656658693413868,positive
S02,V12,-0.03158477431482027,0.03158477431482027,91,0.7663072739508368,negative
E06,S04,-0.031288951987331,0.031288951987331,91,0.768434268732809,negative
S08,S10,-0.031198104398685225,0.031198104398685225,91,0.7690878177342633,negative
E04,S04,0.031093819157067642,0.031093819157067642,91,0.7698382348096657,positive
T03,E08,-0.030875284243582636,0.030875284243582636,91,0.771411457756561,negative
V03,V07,-0.03080593267913224,0.03080593267913224,91,0.7719109100957463,negative
E13,S04,-0.03072082837082851,0.03072082837082851,91,0.7725239366623541,negative
E14,S15,-0.030701894135221047,0.030701894135221047,91,0.772660343458076,negative
S09,V05,0.030604644864485418,0.030604644864485418,91,0.7733610593689044,positive
E03,E08,0.03060302089820204,0.03060302089820204,91,0.773372762172385,positive
V08,V09,0.03055636320701975,0.03055636320701975,91,0.7737090135519673,positive
E08,S05,-0.03049878140154708,0.03049878140154708,91,0.7741240500897899,negative
E04,V10,-0.03046364475543209,0.03046364475543209,91,0.7743773382229269,negative
T03,V07,0.030320288743946565,0.030320288743946565,91,0.7754109873652166,positive
E03,S02,0.030093781773795007,0.030093781773795007,91,0.7770449821800174,positive
T12,V03,-0.030030424674873036,0.030030424674873036,91,0.7775022068167653,negative
S06,S14,-0.02992623984785732,0.02992623984785732,91,0.7782542346428446,negative
T12,E03,-0.029842068803764814,0.029842068803764814,91,0.7788619479659128,negative
V02,V03,0.029741020557074,0.029741020557074,91,0.7795916899288186,positive
S06,V15,-0.029605525204815148,0.029605525204815148,91,0.7805704988263291,negative
T10,E05,0.02951975153662639,0.02951975153662639,91,0.7811902986188137,positive
E14,S06,0.029444094885589883,0.029444094885589883,91,0.7817371063817902,positive
S05,V14,0.029393958706005235,0.029393958706005235,91,0.7820995236219241,positive
S01,V09,0.02936139369378068,0.02936139369378068,91,0.782334949842198,positive
T03,E07,-0.02929135238870782,0.02929135238870782,91,0.7828413743961353,negative
E10,S04,-0.02900236178744924,0.02900236178744924,91,0.7849318379628044,negative
S11,S12,0.028990067181416036,0.028990067181416036,91,0.785020807070117,positive
T15,V08,-0.02890539439121549,0.02890539439121549,91,0.7856336110753894,negative
S13,V13,-0.028679188217650895,0.028679188217650895,91,0.7872713769205542,negative
T09,V03,-0.028664272012132622,0.028664272012132622,91,0.7873794050307759,negative
T11,V15,0.02854821504960637,0.02854821504960637,91,0.7882200652970809,positive
T04,E15,0.02854400491630961,0.02854400491630961,91,0.7882505660223893,positive
E07,S02,-0.028538771874696646,0.028538771874696646,91,0.7882884777526159,negative
T06,T09,-0.02839700857854142,0.02839700857854142,91,0.7893156952599353,negative
T09,E04,0.02829268293243722,0.02829268293243722,91,0.7900718694963228,positive
T05,S03,-0.027975898949914552,0.027975898949914552,91,0.7923691748045778,negative
E03,S10,0.027919812729903955,0.027919812729903955,91,0.7927760952376398,positive
E15,V11,0.027864073043824645,0.027864073043824645,91,0.7931805564457167,positive
T02,E03,-0.02778684803732508,0.02778684803732508,91,0.7937410109184143,negative
E06,E15,0.027515044076847996,0.027515044076847996,91,0.7957144381059221,positive
E06,V02,-0.027418044608334986,0.027418044608334986,91,0.7964190126266218,negative
E06,V13,-0.02735541749052198,0.02735541749052198,91,0.7968740036030507,negative
T06,T08,-0.027101717083599736,0.027101717083599736,91,0.7987178500262632,negative
T12,S08,-0.02708320888857267,0.02708320888857267,91,0.7988524074053849,negative
E09,S11,-0.027029718039975312,0.027029718039975312,91,0.7992413269690196,negative
T12,S12,-0.026892918175667926,0.026892918175667926,91,0.8002361895842739,negative
E04,V15,0.0268741838255564,0.0268741838255564,91,0.8003724580192765,positive
T15,E07,-0.026838126954113115,0.026838126954113115,91,0.8006347424486937,negative
S05,S09,-0.02653013267078831,0.02653013267078831,91,0.802876048218045,negative
T04,S03,0.026435682998176963,0.026435682998176963,91,0.8035636884720765,positive
T10,E02,-0.02642487665792015,0.02642487665792015,91,0.8036423735050902,negative
T10,V04,-0.026096237183514847,0.026096237183514847,91,0.806036252117206,negative
S02,V04,0.02595830264454816,0.02595830264454816,91,0.8070415300702204,positive
T09,V07,0.025882737281022233,0.025882737281022233,91,0.8075923894641768,positive
E12,V11,0.025750799531408502,0.025750799531408502,91,0.8085544192413777,positive
T07,S03,0.025540337645644142,0.025540337645644142,91,0.8100895996286955,positive
E06,S08,-0.025505531189024145,0.025505531189024145,91,0.8103435591251588,negative
E02,S01,0.025387684947308156,0.025387684947308156,91,0.8112035501223531,positive
E12,S14,0.025148942290874197,0.025148942290874197,91,0.8129464765652992,positive
S13,V11,0.025054461908699786,0.025054461908699786,91,0.8136364770485801,positive
S13,V06,0.02474770405965059,0.02474770405965059,91,0.815877740671706,positive
T04,S10,-0.024659498211014125,0.024659498211014125,91,0.8165224737442067,negative
E08,S06,0.024556736239480192,0.024556736239480192,91,0.817273757494041,positive
T13,V02,-0.02445678147081116,0.02445678147081116,91,0.8180046763918694,negative
V14,V15,0.02434419634986699,0.02434419634986699,91,0.8188281409529248,positive
E05,E14,0.024292723340693045,0.024292723340693045,91,0.8192046878139584,positive
E01,V03,0.023938002525009914,0.023938002525009914,91,0.8218007309620009,positive
T12,S01,-0.023675637825426,0.023675637825426,91,0.823722097462368,negative
E14,V06,-0.02331018113548434,0.02331018113548434,91,0.8264001635643825,negative
T01,T11,-0.02327692975522924,0.02327692975522924,91,0.826643928679271,negative
V11,V12,0.023242384310788736,0.023242384310788736,91,0.8268971979441616,positive
T11,V02,-0.023126244530696116,0.023126244530696116,91,0.8277488041712012,negative
T02,T13,0.023113284594373514,0.023113284594373514,91,0.8278438465315042,positive
T14,E09,-0.02284756215770037,0.02284756215770037,91,0.8297930801126079,negative
E09,E11,0.02268192355928381,0.02268192355928381,91,0.8310086607143017,positive
E14,S10,0.022680478062442652,0.022680478062442652,91,0.8310192706112286,positive
T08,S12,-0.022503275418265627,0.022503275418265627,91,0.832320160702719,negative
T14,S12,0.022378340928920385,0.022378340928920385,91,0.8332376085039588,positive
T05,E11,0.02234303148698993,0.02234303148698993,91,0.8334969414783323,positive
T02,T03,-0.021579840249037578,0.021579840249037578,91,0.8391065667632134,negative
S02,S09,0.02121177125659223,0.02121177125659223,91,0.8418148489111393,positive
T12,V15,0.021131949351332613,0.021131949351332613,91,0.8424024290857192,positive
T06,V14,-0.02109178679699543,0.02109178679699543,91,0.8426981038925574,negative
S11,S14,0.02103280178819996,0.02103280178819996,91,0.84313238821989,positive
E03,V01,-0.020875563080006036,0.020875563080006036,91,0.8442903061971377,negative
S09,V07,0.020862707612085037,0.020862707612085037,91,0.8443849895181316,positive
E09,S15,0.02084826765486547,0.02084826765486547,91,0.844491345583523,positive
E12,S12,0.020576967506241394,0.020576967506241394,91,0.8464900957824066,positive
T15,V04,-0.02055787428959411,0.02055787428959411,91,0.846630798012339,negative
T02,S13,0.020532588933853933,0.020532588933853933,91,0.846817138912549,positive
T15,E15,0.020510900700292236,0.020510900700292236,91,0.8469769774629964,positive
S03,V15,-0.0202486070585489,0.0202486070585489,91,0.8489105246390639,negative
S14,V05,0.02020439376472986,0.02020439376472986,91,0.8492365396483306,positive
E14,V11,-0.02017595215268031,0.02017595215268031,91,0.8494462726069978,negative
V12,V15,0.020017364908455737,0.020017364908455737,91,0.8506159117461382,positive
S04,V10,0.01984468340314214,0.01984468340314214,91,0.8518898687210894,positive
T13,E01,-0.019760893981846314,0.019760893981846314,91,0.8525081619035066,negative
E11,V10,-0.019667195195313635,0.019667195195313635,91,0.8531996831180901,negative
T09,E07,0.019665002061578486,0.019665002061578486,91,0.8532158703412499,positive
V03,V11,0.019661802679604143,0.019661802679604143,91,0.853239484655393,positive
T08,T10,0.019599020451054303,0.019599020451054303,91,0.853702900057493,positive
E13,S11,-0.019486958955974215,0.019486958955974215,91,0.8545301845004573,negative
E10,V06,-0.01948382986058946,0.01948382986058946,91,0.8545532870413941,negative
T11,E11,-0.018552077773235868,0.018552077773235868,91,0.8614379096230497,negative
S08,V15,0.018451698308316604,0.018451698308316604,91,0.8621802308407732,positive
E08,V06,-0.01841113830169584,0.01841113830169584,91,0.8624802121623258,negative
E09,V08,0.017913182027045824,0.017913182027045824,91,0.8661646669753037,positive
T02,E06,-0.01780374073802908,0.01780374073802908,91,0.8669748260830592,negative
T04,E01,0.017669899046355846,0.017669899046355846,91,0.8679658002927677,positive
T13,T14,-0.017631058069466195,0.017631058069466195,91,0.8682534201352903,negative
T03,S09,-0.017599407414818115,0.017599407414818115,91,0.8684878078728806,negative
T04,S01,-0.017491318070495414,0.017491318070495414,91,0.8692883450052392,negative
T13,V05,0.01746413581405541,0.01746413581405541,91,0.8694896844589048,positive
S12,V11,-0.017380153019008464,0.017380153019008464,91,0.8701117990008517,negative
S01,S06,-0.0172972068841841,0.0172972068841841,91,0.8707263119085209,negative
S06,S15,0.017070256496828785,0.017070256496828785,91,0.8724080826864574,positive
T03,V05,-0.017045748748998637,0.017045748748998637,91,0.8725897265419233,negative
S07,S12,-0.016911281560551744,0.016911281560551744,91,0.8735864730710368,negative
T06,S12,0.016785673050561282,0.016785673050561282,91,0.874517732321938,positive
S11,V13,0.016783896381146593,0.016783896381146593,91,0.8745309057458581,positive
E10,V11,-0.016703905945266655,0.016703905945266655,91,0.875124044087669,negative
T03,V08,-0.016690893895506216,0.016690893895506216,91,0.8752205364739071,negative
E12,E13,0.01662611355256419,0.01662611355256419,91,0.8757009498435949,positive
S07,V11,0.016605063203855637,0.016605063203855637,91,0.8758570696941907,positive
E03,V13,0.016594916085914825,0.016594916085914825,91,0.8759323274619052,positive
E01,E12,-0.016383258335080034,0.016383258335080034,91,0.8775023723799472,negative
E04,V08,0.016375424183146164,0.016375424183146164,91,0.8775604940552473,positive
E05,V09,-0.0163368367963017,0.0163368367963017,91,0.877846783844529,negative
E13,S05,-0.016073853739283047,0.016073853739283047,91,0.8797983394703904,negative
T12,E11,-0.016034602388511503,0.016034602388511503,91,0.880089679390797,negative
E08,V13,0.015898555152125352,0.015898555152125352,91,0.8810996020669941,positive
S03,V06,0.01587074009339279,0.01587074009339279,91,0.8813061057115833,positive
E09,S04,-0.015702719616186845,0.015702719616186845,91,0.8825536860247026,negative
E12,S02,-0.01565860108448335,0.01565860108448335,91,0.8828813211542993,negative
T07,S13,0.01544827476784744,0.01544827476784744,91,0.884443526250859,positive
T08,E14,-0.015407038151348381,0.015407038151348381,91,0.8847498644533144,negative
T09,T14,-0.015400116326972623,0.015400116326972623,91,0.8848012869007355,negative
E12,S07,0.015106558504198092,0.015106558504198092,91,0.8869825734732389,positive
V09,V12,0.014939164062359452,0.014939164062359452,91,0.8882267787744792,positive
T02,T05,-0.014893100194046953,0.014893100194046953,91,0.8885692088010491,negative
T07,S15,0.014564614796868075,0.014564614796868075,91,0.8910116957036363,positive
T06,T07,0.014428342173750842,0.014428342173750842,91,0.8920252645608443,positive
E13,S07,-0.01440576717576502,0.01440576717576502,91,0.8921931897256021,negative
S15,V02,0.0143056274660711,0.0143056274660711,91,0.8929381407728754,positive
E03,V12,-0.01422854072750689,0.01422854072750689,91,0.8935116613589089,negative
S10,V06,-0.014118387360370752,0.014118387360370752,91,0.8943312905522758,negative
T03,S15,-0.014098249675517063,0.014098249675517063,91,0.8944811430594704,negative
S12,V10,-0.013958415473709414,0.013958415473709414,91,0.8955218066894758,negative
E12,V02,0.013930482998175446,0.013930482998175446,91,0.8957297049054039,positive
S14,V01,-0.013787884823924875,0.013787884823924875,91,0.8967911561862019,negative
E13,E14,-0.01377124128618749,0.01377124128618749,91,0.8969150567715454,negative
T14,E10,0.013724763921647327,0.013724763921647327,91,0.8972610643570388,positive
S05,S06,0.013613516333829869,0.013613516333829869,91,0.8980893412934322,positive
T07,E04,0.013555812236855211,0.013555812236855211,91,0.8985190113915706,positive
V01,V08,0.01343762694853556,0.01343762694853556,91,0.8993991212520872,positive
E07,S10,-0.0132579830665233,0.0132579830665233,91,0.9007371375550566,negative
T13,E07,-0.013214122145948016,0.013214122145948016,91,0.9010638629542884,negative
E08,V08,-0.013182104213414066,0.013182104213414066,91,0.9013023788848884,negative
E12,S04,-0.013161929579380555,0.013161929579380555,91,0.9014526732766456,negative
E12,S03,0.013110053571671144,0.013110053571671144,91,0.9018391484140427,positive
E13,V06,0.012859572209538228,0.012859572209538228,91,0.9037055493863251,positive
T02,S03,0.012811118653178924,0.012811118653178924,91,0.9040666499853123,positive
T10,V09,-0.012783802502052697,0.012783802502052697,91,0.9042702324689288,negative
T13,E13,-0.012759704187664754,0.012759704187664754,91,0.9044498381160446,negative
E09,S14,-0.012695934762202208,0.012695934762202208,91,0.9049251372119769,negative
T08,E12,0.012627077153188618,0.012627077153188618,91,0.9054383981741597,positive
T09,S09,-0.012600758333277763,0.012600758333277763,91,0.9056345875298997,negative
S09,V02,0.01256556598028441,0.01256556598028441,91,0.905896932036994,positive
T13,S03,-0.01255690032148932,0.01255690032148932,91,0.9059615325066708,negative
S08,S15,0.012548785363988747,0.012548785363988747,91,0.9060220281809501,positive
E12,V15,0.01252150647125996,0.01252150647125996,91,0.9062253917699814,positive
T10,S13,-0.01230108796253762,0.01230108796253762,91,0.9078688278688147,negative
T15,S08,-0.01224169583969265,0.01224169583969265,91,0.9083117209836328,negative
E03,V04,0.01217404467279522,0.01217404467279522,91,0.908816236759882,positive
T12,E10,-0.011971564589151011,0.011971564589151011,91,0.9103264687961174,negative
T04,T12,0.011791645099140796,0.011791645099140796,91,0.9116686962890306,positive
S09,V13,-0.011574323005751513,0.011574323005751513,91,0.9132902831221088,negative
T11,E02,0.01113832308622104,0.01113832308622104,91,0.9165446365451122,positive
E09,V14,0.010999952250974328,0.010999952250974328,91,0.917577742390168,positive
E01,E14,-0.010927830126196351,0.010927830126196351,91,0.9181162757415848,negative
T03,E05,0.010903718335989845,0.010903718335989845,91,0.9182963258744749,positive
E02,E05,-0.01087939088576814,0.01087939088576814,91,0.9184779905810665,negative
T11,E06,-0.010835543462064619,0.010835543462064619,91,0.9188054308253311,negative
T04,E08,0.010792212085658318,0.010792212085658318,91,0.9191290306719946,positive
T05,V13,0.010728878813473711,0.010728878813473711,91,0.9196020288697733,positive
S04,S13,0.010712991395888079,0.010712991395888079,91,0.9197206868502014,positive
T01,V01,-0.010601480712849417,0.010601480712849417,91,0.9205535733599124,negative
T15,E06,-0.01054090325842925,0.01054090325842925,91,0.9210060695181265,negative
T01,T10,0.010489051017752696,0.010489051017752696,91,0.921393410815196,positive
T07,S14,0.01040654421519957,0.01040654421519957,91,0.9220097824330642,positive
T15,V11,-0.010398496188959666,0.010398496188959666,91,0.9220699081276564,negative
E01,E07,0.010386341646177032,0.010386341646177032,91,0.9221607138710326,positive
S15,V04,0.010347011195404798,0.010347011195404798,91,0.9224545557618394,positive
S03,S05,-0.010108130722407141,0.010108130722407141,91,0.9242394787222163,negative
S14,V07,-0.010084395089209658,0.010084395089209658,91,0.924416852802823,negative
S01,V07,0.010064601446579462,0.010064601446579462,91,0.9245647715960876,positive
E08,V14,0.009984467752411087,0.009984467752411087,91,0.9251636404937268,positive
T06,V11,0.009980087634756751,0.009980087634756751,91,0.9251963759466221,positive
T10,V12,-0.0097206072245239,0.0097206072245239,91,0.9271358612096723,negative
S10,S14,0.009673629502854547,0.009673629502854547,91,0.9274870418377582,positive
T09,V14,-0.009657699325034266,0.009657699325034266,91,0.9276061305870805,negative
V03,V08,-0.009645674788325051,0.009645674788325051,91,0.9276960231090157,negative
T04,V03,0.009629399536756175,0.009629399536756175,91,0.9278176943896206,positive
E01,S12,0.009318922192164526,0.009318922192164526,91,0.9301390898304112,positive
T15,E14,-0.009291082075206816,0.009291082075206816,91,0.9303472753097443,negative
T07,V08,0.009180048429527184,0.009180048429527184,91,0.9311776197542599,positive
T07,V05,0.009128491891746169,0.009128491891746169,91,0.9315632008121988,positive
T08,V10,0.00907519792861576,0.00907519792861576,91,0.9319617923229742,positive
E01,S03,-0.008944607948376428,0.008944607948376428,91,0.9329385600985477,negative
E14,S12,-0.008908872233151998,0.008908872233151998,91,0.9332058682194806,negative
E07,V01,-0.008431273373788196,0.008431273373788196,91,0.9367790732145321,negative
T06,V13,0.008391246370372982,0.008391246370372982,91,0.9370785972018025,positive
E08,V12,-0.008311231114608126,0.008311231114608126,91,0.9376773813972767,negative
E05,S10,0.008227699393487026,0.008227699393487026,91,0.9383025175826839,positive
S05,V11,0.008204588995529161,0.008204588995529161,91,0.9384754782093725,positive
T06,V04,0.008187907715572052,0.008187907715572052,91,0.9386003244205444,positive
T08,S10,-0.0077533271508685424,0.0077533271508685424,91,0.9418533308188579,negative
E10,S12,-0.007750332564230748,0.007750332564230748,91,0.9418757498471573,negative
E03,S08,-0.007486430847003617,0.007486430847003617,91,0.9438516307407572,negative
E12,S09,-0.007375753232774695,0.007375753232774695,91,0.9446803962638305,negative
